@relation dataset_13

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 {nom_2_0,nom_2_1,nom_2_2}
@attribute col3 {nom_3_0,nom_3_1,nom_3_2}
@attribute col4 numeric
@attribute col5 numeric
@attribute class numeric

@data
-0.490108,0,nom_2_0,nom_3_0,0,?,1.94073
-0.598152,1,nom_2_1,nom_3_0,1,?,0.876883
-0.599633,0,nom_2_0,nom_3_0,0,?,1.591745
-0.555794,0,nom_2_0,nom_3_0,0,?,1.900553
0.868789,1,nom_2_1,nom_3_1,1,?,3.402443
-2.576586,0,nom_2_0,nom_3_0,0,?,5.615033
0.382421,1,nom_2_1,nom_3_0,1,?,0.960912
1.059644,1,nom_2_1,nom_3_1,1,?,2.859597
1.476001,1,nom_2_0,nom_3_1,1,?,1.881756
-0.548243,0,nom_2_1,nom_3_1,0,?,1.612201
-0.378188,0,nom_2_0,nom_3_0,0,?,1.452196
-0.003347,0,nom_2_1,nom_3_0,0,?,0.543312
-0.756329,0,nom_2_0,nom_3_0,0,?,1.742628
0.183997,1,nom_2_1,nom_3_1,1,?,1.314585
1.412756,1,nom_2_1,nom_3_1,1,?,2.248075
-0.901058,0,nom_2_0,nom_3_0,0,?,1.357183
1.178718,1,nom_2_1,nom_3_0,1,?,1.669423
-1.980838,0,nom_2_0,nom_3_0,0,?,2.805206
0.779538,1,nom_2_1,nom_3_1,1,?,2.086446
-1.665758,0,nom_2_0,nom_3_0,0,?,3.733564
0.860564,1,nom_2_1,nom_3_1,1,?,1.939154
1.915516,1,nom_2_1,nom_3_1,1,?,3.653483
-0.331301,1,nom_2_1,nom_3_0,1,?,0.946593
-1.01443,0,nom_2_0,nom_3_0,0,?,1.310437
-1.15932,0,nom_2_0,nom_3_0,0,?,1.374811
0.245347,1,nom_2_0,nom_3_1,1,?,1.043505
2.755319,1,nom_2_1,nom_3_1,1,?,4.237313
-0.184285,1,nom_2_1,nom_3_1,1,?,0.785742
0.211183,1,nom_2_1,nom_3_1,1,?,0.635808
-0.519429,0,nom_2_0,nom_3_0,0,?,1.988967
-0.53509,0,nom_2_0,nom_3_0,0,?,1.481873
-0.694971,0,nom_2_0,nom_3_0,0,?,1.210072
0.168179,0,nom_2_0,nom_3_0,0,?,?
1.697282,1,nom_2_1,nom_3_1,1,?,3.222161
-2.419402,0,nom_2_0,nom_3_0,0,?,5.3405
0.726219,1,nom_2_0,nom_3_1,1,?,1.661311
-0.370761,0,nom_2_0,nom_3_0,0,?,1.478063
0.444211,0,nom_2_0,nom_3_0,0,?,1.390303
1.287298,1,nom_2_1,nom_3_1,1,?,3.379848
-0.113862,1,nom_2_0,nom_3_0,1,?,0.843179
0.058853,0,nom_2_1,nom_3_0,0,?,0.463467
0.422926,1,nom_2_0,nom_3_0,1,?,0.887215
1.974391,1,nom_2_1,nom_3_1,1,?,3.296277
0.150965,1,nom_2_0,nom_3_0,1,?,0.708004
-0.247484,0,nom_2_0,nom_3_0,0,?,1.541972
0.74766,1,nom_2_1,nom_3_1,1,?,1.564592
-224.209095,1,nom_2_0,nom_3_0,1,?,0.720734
0.198901,0,nom_2_0,nom_3_0,0,?,0.913192
-0.744136,0,nom_2_0,nom_3_0,0,?,2.375818
-0.749697,0,nom_2_0,nom_3_0,0,?,1.424951
0.727408,0,nom_2_0,nom_3_0,0,?,0.780538
0.453538,1,nom_2_1,nom_3_1,1,?,?
1.457408,1,nom_2_1,nom_3_1,1,?,2.374956
1.485432,1,nom_2_1,nom_3_1,1,?,2.537604
-1.045169,0,nom_2_0,nom_3_0,0,?,1.460361
0.355345,1,nom_2_1,nom_3_1,1,?,1.137844
1.899438,1,nom_2_1,nom_3_1,1,?,3.738976
-0.824081,0,nom_2_0,nom_3_0,0,?,1.969528
1.203524,1,nom_2_1,nom_3_1,1,?,2.191581
0.15881,0,nom_2_0,nom_3_1,0,?,0.900059
-1.710301,0,nom_2_0,nom_3_0,0,?,3.080649
1.087035,1,nom_2_1,nom_3_1,1,?,2.751425
-1.133428,?,nom_2_0,nom_3_0,?,?,1.82125
-0.828826,0,nom_2_0,nom_3_0,0,?,2.454854
2.576498,1,nom_2_1,nom_3_1,1,?,3.661062
-0.538363,1,nom_2_1,nom_3_0,1,?,1.110327
0.193036,0,nom_2_0,nom_3_0,0,?,1.46568
-1.178318,0,nom_2_0,nom_3_0,0,?,2.496801
0.995066,1,nom_2_1,nom_3_1,1,?,?
1.016716,1,nom_2_1,nom_3_1,1,?,1.372685
1.080861,1,nom_2_1,nom_3_1,1,?,2.543504
0.753795,?,nom_2_0,nom_3_0,?,?,0.831023
0.333194,?,nom_2_1,nom_3_0,?,?,1.723797
-1.565575,0,nom_2_0,nom_3_0,0,?,2.182079
-0.650008,0,nom_2_0,nom_3_0,0,?,1.275668
-2.494862,0,nom_2_0,nom_3_0,0,?,3.357084
0.244684,0,nom_2_0,nom_3_0,0,?,0.545114
0.189688,0,nom_2_1,nom_3_0,0,?,0.335962
0.138945,0,nom_2_0,nom_3_0,0,?,1.266838
1.521933,1,nom_2_1,nom_3_1,1,?,2.432986
0.741176,1,nom_2_1,nom_3_1,1,?,2.269461
-0.347128,?,nom_2_0,nom_3_0,?,?,0.5858
0.47158,1,nom_2_1,nom_3_0,1,?,1.332334
-0.687954,1,nom_2_1,nom_3_0,1,?,0.775646
837.701587,1,nom_2_1,nom_3_1,1,?,1.955213
-0.898339,0,nom_2_0,nom_3_0,0,?,1.699238
2.450954,1,nom_2_1,nom_3_1,1,?,4.540556
1.179166,1,nom_2_1,nom_3_1,1,?,2.256626
0.383634,0,nom_2_1,nom_3_0,0,?,1.112946
1.067164,1,nom_2_0,nom_3_1,1,?,1.37531
-0.624481,0,nom_2_0,nom_3_0,0,?,1.500633
-0.450593,0,nom_2_0,nom_3_0,0,?,2.117197
0.242234,1,nom_2_1,nom_3_0,1,?,0.561545
-0.129275,1,nom_2_1,nom_3_0,1,?,0.733199
0.047696,0,nom_2_1,nom_3_0,0,?,1.237617
0.102339,0,nom_2_0,nom_3_0,0,?,0.835792
-0.16904,1,nom_2_1,nom_3_0,1,?,1.977231
0.159712,1,nom_2_0,nom_3_0,1,?,0.722889
0.924664,0,nom_2_1,nom_3_1,0,?,1.496484
-1.193828,0,nom_2_0,nom_3_0,0,?,3.261344
0.224195,0,nom_2_0,nom_3_0,0,?,0.425433
-1.609879,0,nom_2_0,nom_3_0,0,?,3.718999
-0.855976,0,nom_2_0,nom_3_0,0,?,2.005273
0.523318,1,nom_2_0,nom_3_1,1,?,?
1.8116,1,nom_2_1,nom_3_1,1,?,2.905447
0.656589,1,nom_2_1,nom_3_1,1,?,2.087045
0.588541,?,nom_2_1,nom_3_0,?,?,0.964163
-0.780608,0,nom_2_0,nom_3_0,0,?,1.383682
-0.377197,0,nom_2_0,nom_3_0,0,?,1.598955
-0.717379,0,nom_2_0,nom_3_0,0,?,1.992742
-1.292483,0,nom_2_0,nom_3_0,0,?,3.369964
1.561437,1,nom_2_1,nom_3_1,1,?,4.271666
0.738017,1,nom_2_0,nom_3_0,1,?,0.78658
0.313364,1,nom_2_1,nom_3_1,1,?,1.705415
-0.373588,0,nom_2_0,nom_3_0,0,?,1.05985
0.034939,1,nom_2_0,nom_3_0,1,?,0.542683
0.228679,1,nom_2_1,nom_3_0,1,?,1.353881
-0.418096,0,nom_2_1,nom_3_1,0,?,0.981219
-1.572887,0,nom_2_0,nom_3_0,0,?,2.200226
1094.075201,1,nom_2_1,nom_3_1,1,?,2.234153
-0.188588,0,nom_2_0,nom_3_0,0,?,1.184719
-0.676157,1,nom_2_0,nom_3_0,1,?,1.082519
-0.72936,0,nom_2_0,nom_3_0,0,?,2.217181
-0.377774,1,nom_2_0,nom_3_0,1,?,1.362771
0.531355,1,nom_2_0,nom_3_1,1,?,1.304326
-0.153509,1,nom_2_1,nom_3_1,1,?,1.241885
0.431879,1,nom_2_1,nom_3_1,1,?,?
1.340891,1,nom_2_1,nom_3_1,1,?,3.700478
-1.732301,0,nom_2_0,nom_3_0,0,?,3.436516
0.371772,0,nom_2_1,nom_3_0,0,?,0.780006
1.296761,1,nom_2_1,nom_3_1,1,?,1.798733
-0.054692,1,nom_2_0,nom_3_0,1,?,?
-2.183606,0,nom_2_0,nom_3_0,0,?,3.691626
-0.16535,0,nom_2_1,nom_3_1,0,?,0.985842
-0.143649,0,nom_2_0,nom_3_0,0,?,0.503768
-0.220175,0,nom_2_0,nom_3_0,0,?,1.292855
-0.061224,0,nom_2_0,nom_3_0,0,?,1.01862
1.976341,1,nom_2_1,nom_3_1,1,?,4.193017
-0.084427,0,nom_2_0,nom_3_1,0,?,?
-0.402997,0,nom_2_1,nom_3_0,0,?,0.875472
-0.318524,0,nom_2_1,nom_3_0,0,?,0.891881
-0.565566,0,nom_2_0,nom_3_0,0,?,1.141645
0.373984,1,nom_2_1,nom_3_1,1,?,1.84702
1.488939,1,nom_2_1,nom_3_1,1,?,3.397766
0.555513,0,nom_2_1,nom_3_1,0,?,0.951643
1.244974,1,nom_2_1,nom_3_1,1,?,2.734492
0.611724,1,nom_2_1,nom_3_1,1,?,1.765614
-0.727507,0,nom_2_0,nom_3_0,0,?,1.445882
0.750853,0,nom_2_1,nom_3_1,0,?,1.142415
-0.083325,1,nom_2_0,nom_3_0,1,?,0.587948
-0.167724,1,nom_2_0,nom_3_1,1,?,0.598182
-0.180714,?,nom_2_0,nom_3_0,?,?,0.334194
0.351526,1,nom_2_0,nom_3_0,1,?,0.653258
1.408835,1,nom_2_1,nom_3_1,1,?,2.212561
1.004618,1,nom_2_1,nom_3_1,1,?,2.361946
-0.304397,0,nom_2_0,nom_3_0,0,?,1.62189
-1.746726,0,nom_2_0,nom_3_0,0,?,2.879458
1.262713,1,nom_2_1,nom_3_1,1,?,1.80117
0.5439,0,nom_2_1,nom_3_1,0,?,0.816404
0.122013,0,nom_2_0,nom_3_0,0,?,?
-0.761713,?,nom_2_0,nom_3_0,?,?,1.587803
-2.22791,0,nom_2_0,nom_3_0,0,?,5.573439
0.784393,1,nom_2_1,nom_3_1,1,?,1.353292
0.176452,0,nom_2_0,nom_3_0,0,?,0.997253
1.459279,1,nom_2_1,nom_3_1,1,?,2.257304
1.292222,1,nom_2_1,nom_3_1,1,?,1.757812
2.06888,1,nom_2_1,nom_3_1,1,?,3.243521
-852.30615,0,nom_2_0,nom_3_0,0,?,1.869996
1405.734628,1,nom_2_1,nom_3_1,1,?,2.346387
0.006623,1,nom_2_0,nom_3_0,1,?,0.549123
-561.493092,0,nom_2_1,nom_3_0,0,?,1.577356
-2.27439,0,nom_2_0,nom_3_0,0,?,4.371197
0.066159,0,nom_2_0,nom_3_1,0,?,0.849898
-0.270767,0,nom_2_0,nom_3_0,0,?,0.587898
0.455917,0,nom_2_1,nom_3_1,0,?,0.660572
-1.119688,0,nom_2_0,nom_3_0,0,?,2.347064
-0.568372,0,nom_2_0,nom_3_1,0,?,?
-0.816735,0,nom_2_0,nom_3_0,0,?,1.897247
397.801678,0,nom_2_0,nom_3_0,0,?,0.559656
0.511376,1,nom_2_1,nom_3_1,1,?,2.690983
1.192717,1,nom_2_1,nom_3_1,1,?,2.6876
-0.077654,?,nom_2_0,nom_3_0,?,?,0.52574
-0.004641,0,nom_2_0,nom_3_0,0,?,1.230458
-0.473318,0,nom_2_0,nom_3_0,0,?,1.863089
0.21974,1,nom_2_1,nom_3_0,1,?,1.208618
-2.128361,0,nom_2_0,nom_3_0,0,?,3.273772
1.003129,1,nom_2_1,nom_3_1,1,?,1.398133
-0.567676,0,nom_2_0,nom_3_1,0,?,?
-0.511358,?,nom_2_0,nom_3_0,?,?,0.640142
-1.817737,?,nom_2_0,nom_3_0,?,?,3.961962
0.553767,1,nom_2_0,nom_3_0,1,?,1.384712
0.640284,1,nom_2_1,nom_3_1,1,?,1.588772
-0.381409,0,nom_2_0,nom_3_0,0,?,0.643113
-1.222589,0,nom_2_0,nom_3_0,0,?,2.357188
0.715522,1,nom_2_1,nom_3_1,1,?,1.168849
0.342005,1,nom_2_0,nom_3_0,1,?,0.547733
-1.275563,0,nom_2_0,nom_3_0,0,?,1.916278
0.365186,1,nom_2_1,nom_3_0,1,?,1.032661
0.232107,1,nom_2_0,nom_3_1,1,?,0.774553
-0.054612,0,nom_2_1,nom_3_0,0,?,0.683793
0.507957,1,nom_2_1,nom_3_1,1,?,0.789088
0.557887,1,nom_2_1,nom_3_1,1,?,1.281283
-584376.699425,0,nom_2_0,nom_3_0,0,?,1.781935
-0.775043,0,nom_2_0,nom_3_0,0,?,2.623466
1.569788,1,nom_2_1,nom_3_1,1,?,3.292338
-2.546233,0,nom_2_0,nom_3_0,0,?,4.914571
-0.69748,1,nom_2_1,nom_3_0,1,?,1.370944
1.685509,?,nom_2_1,nom_3_1,?,?,3.391321
716.574447,1,nom_2_1,nom_3_1,1,?,2.582971
0.075519,0,nom_2_0,nom_3_0,0,?,1.41869
-1.127406,0,nom_2_0,nom_3_0,0,?,3.065632
2.128258,1,nom_2_1,nom_3_1,1,?,3.795778
1.53579,1,nom_2_1,nom_3_1,1,?,1.976872
0.957793,1,nom_2_1,nom_3_1,1,?,?
0.061158,0,nom_2_0,nom_3_0,0,?,1.488975
0.705683,1,nom_2_1,nom_3_1,1,?,2.298152
0.263271,1,nom_2_1,nom_3_1,1,?,1.637303
0.016814,1,nom_2_1,nom_3_0,1,?,0.703456
1.927105,1,nom_2_1,nom_3_1,1,?,3.243373
0.969742,1,nom_2_1,nom_3_1,1,?,1.560691
1.282668,1,nom_2_1,nom_3_1,1,?,3.071605
-1.407432,0,nom_2_0,nom_3_0,0,?,2.320034
-0.342848,1,nom_2_0,nom_3_0,1,?,1.213801
-0.482022,0,nom_2_0,nom_3_0,0,?,1.885175
0.362091,1,nom_2_1,nom_3_1,1,?,1.751642
-0.722909,0,nom_2_0,nom_3_0,0,?,1.453742
0.448342,0,nom_2_0,nom_3_1,0,?,0.724026
-2014.507707,0,nom_2_0,nom_3_0,0,?,2.912257
0.393733,0,nom_2_0,nom_3_0,0,?,0.709341
-1.708688,0,nom_2_0,nom_3_0,0,?,3.424291
-0.073281,1,nom_2_0,nom_3_0,1,?,0.376511
0.46601,1,nom_2_0,nom_3_0,1,?,0.742988
1.16378,?,nom_2_1,nom_3_1,?,?,2.395462
0.751269,1,nom_2_1,nom_3_0,1,?,1.490325
0.239412,0,nom_2_1,nom_3_0,0,?,0.507026
-0.228639,0,nom_2_0,nom_3_0,0,?,1.792502
0.1754,0,nom_2_0,nom_3_0,0,?,0.506745
-168.674578,1,nom_2_0,nom_3_1,1,?,1.170825
-0.935335,0,nom_2_0,nom_3_0,0,?,1.607312
1.414826,1,nom_2_1,nom_3_1,1,?,2.372252
0.56717,1,nom_2_1,nom_3_0,1,?,1.0598
0.328299,0,nom_2_0,nom_3_0,0,?,?
-0.365606,0,nom_2_0,nom_3_0,0,?,1.951609
0.539639,1,nom_2_1,nom_3_1,1,?,1.815504
1.384466,1,nom_2_1,nom_3_1,1,?,2.312844
-0.19307,1,nom_2_0,nom_3_1,1,?,0.765966
0.805352,1,nom_2_1,nom_3_1,1,?,1.489794
0.124835,1,nom_2_1,nom_3_1,1,?,1.322185
-0.028361,?,nom_2_1,nom_3_1,?,?,1.487666
-0.810621,0,nom_2_0,nom_3_0,0,?,?
0.429544,1,nom_2_1,nom_3_1,1,?,2.120453
-0.470103,1,nom_2_1,nom_3_0,1,?,0.710778
-0.563013,0,nom_2_0,nom_3_0,0,?,1.692475
-0.301924,0,nom_2_0,nom_3_0,0,?,?
1.145011,1,nom_2_1,nom_3_1,1,?,1.424573
-0.514386,0,nom_2_0,nom_3_0,0,?,1.310967
0.166146,?,nom_2_1,nom_3_0,?,?,1.259804
1.029519,1,nom_2_1,nom_3_1,1,?,1.503385
-0.282905,1,nom_2_0,nom_3_0,1,?,0.971935
-0.449824,1,nom_2_0,nom_3_0,1,?,0.684224
-0.389442,0,nom_2_0,nom_3_0,0,?,1.915879
0.210214,0,nom_2_0,nom_3_0,0,?,2.243234
0.735642,1,nom_2_1,nom_3_1,1,?,1.395941
0.482751,0,nom_2_0,nom_3_1,0,?,0.853525
-1.16087,0,nom_2_0,nom_3_0,0,?,2.29672
-0.804905,0,nom_2_0,nom_3_0,0,?,1.972681
-1.666427,0,nom_2_0,nom_3_0,0,?,4.15426
1.453493,?,nom_2_1,nom_3_1,?,?,2.72181
-0.019183,0,nom_2_0,nom_3_0,0,?,0.426681
-2.145651,0,nom_2_0,nom_3_0,0,?,3.143277
0.214278,1,nom_2_0,nom_3_0,1,?,0.839615
0.237078,0,nom_2_0,nom_3_0,0,?,0.555807
-0.240418,1,nom_2_0,nom_3_0,1,?,1.672316
-0.097844,0,nom_2_0,nom_3_0,0,?,0.725249
1.555243,1,nom_2_1,nom_3_1,1,?,2.448846
0.738297,1,nom_2_1,nom_3_1,1,?,1.377574
-0.152845,0,nom_2_0,nom_3_0,0,?,1.357953
-1.102032,0,nom_2_0,nom_3_0,0,?,2.06386
-0.590384,1,nom_2_1,nom_3_0,1,?,1.679326
2.559537,1,nom_2_1,nom_3_1,1,?,4.536488
0.753909,1,nom_2_1,nom_3_1,1,?,2.271393
0.537331,0,nom_2_1,nom_3_1,0,?,1.554987
-0.430695,1,nom_2_0,nom_3_0,1,?,0.983951
-0.404752,1,nom_2_0,nom_3_0,1,?,0.777057
-1.169367,0,nom_2_0,nom_3_0,0,?,1.909785
0.669772,0,nom_2_1,nom_3_0,0,?,1.105646
0.20139,1,nom_2_1,nom_3_1,1,?,1.072952
1.488444,1,nom_2_1,nom_3_1,1,?,2.402294
1.021927,?,nom_2_0,nom_3_1,?,?,1.257946
-0.619742,0,nom_2_0,nom_3_0,0,?,1.674557
1.145111,1,nom_2_1,nom_3_1,1,?,2.716137
0.348814,1,nom_2_1,nom_3_1,1,?,1.524496
0.218008,1,nom_2_0,nom_3_1,1,?,0.629048
0.003598,1,nom_2_1,nom_3_0,1,?,0.922701
1.330319,1,nom_2_1,nom_3_1,1,?,1.849141
-1.307897,0,nom_2_0,nom_3_0,0,?,4.251046
-57.545703,1,nom_2_0,nom_3_1,1,?,0.471416
-0.536251,0,nom_2_1,nom_3_0,0,?,1.033716
-0.884708,0,nom_2_0,nom_3_0,0,?,1.245998
0.371946,0,nom_2_0,nom_3_1,0,?,0.643506
-0.432803,?,nom_2_0,nom_3_0,?,?,0.504304
-1.087718,0,nom_2_0,nom_3_0,0,?,3.201994
-646.732445,0,nom_2_0,nom_3_0,0,?,1.054107
0.765343,?,nom_2_1,nom_3_1,?,?,1.815829
1.666504,1,nom_2_0,nom_3_1,1,?,1.980335
-1.592105,0,nom_2_0,nom_3_0,0,?,1.86478
-0.269046,0,nom_2_0,nom_3_0,0,?,1.528551
551.250043,0,nom_2_1,nom_3_1,0,?,1.005255
-2.247674,0,nom_2_0,nom_3_0,0,?,3.488401
0.953856,1,nom_2_0,nom_3_0,1,?,1.29097
-0.249509,1,nom_2_1,nom_3_1,1,?,0.978838
-241.765101,0,nom_2_0,nom_3_0,0,?,2.613106
-0.350865,0,nom_2_0,nom_3_0,0,?,1.041229
0.045458,0,nom_2_0,nom_3_1,0,?,0.348646
-0.031398,1,nom_2_0,nom_3_0,1,?,0.124458
0.542661,1,nom_2_1,nom_3_0,1,?,1.195723
-3.083319,?,nom_2_0,nom_3_0,?,?,5.07372
0.185757,1,nom_2_1,nom_3_1,1,?,1.33999
0.722783,1,nom_2_0,nom_3_1,1,?,1.334126
1.560714,1,nom_2_1,nom_3_1,1,?,3.15505
-1.730334,0,nom_2_0,nom_3_0,0,?,3.842222
0.552249,1,nom_2_1,nom_3_1,1,?,2.341569
982.729335,?,nom_2_1,nom_3_1,?,?,1.898378
-1.552136,?,nom_2_0,nom_3_0,?,?,3.348662
-0.616872,0,nom_2_0,nom_3_0,0,?,1.062505
-0.792195,1,nom_2_0,nom_3_0,1,?,0.988036
0.011352,1,nom_2_1,nom_3_1,1,?,1.102466
0.95021,1,nom_2_1,nom_3_1,1,?,1.671029
36.379947,1,nom_2_1,nom_3_0,1,?,1.17764
0.556789,1,nom_2_0,nom_3_1,1,?,0.842325
-0.176324,0,nom_2_0,nom_3_1,0,?,0.515625
-0.877668,0,nom_2_0,nom_3_0,0,?,2.586039
-1.727764,0,nom_2_0,nom_3_0,0,?,2.771708
-0.891807,0,nom_2_0,nom_3_0,0,?,1.261909
0.221707,1,nom_2_1,nom_3_0,1,?,1.08342
1.669185,1,nom_2_1,nom_3_1,1,?,3.782574
-1.101941,0,nom_2_0,nom_3_0,0,?,2.269097
0.1157,0,nom_2_0,nom_3_0,0,?,0.699881
-1.428798,0,nom_2_0,nom_3_0,0,?,2.485771
-0.400007,0,nom_2_0,nom_3_0,0,?,0.700085
-0.227198,1,nom_2_1,nom_3_0,1,?,0.559143
0.97587,1,nom_2_1,nom_3_1,1,?,1.872712
-1.161984,0,nom_2_0,nom_3_0,0,?,1.801842
0.974007,?,nom_2_1,nom_3_1,?,?,2.520259
1.184697,1,nom_2_1,nom_3_1,1,?,1.710451
-0.926678,0,nom_2_0,nom_3_0,0,?,1.244511
-0.049555,0,nom_2_0,nom_3_0,0,?,1.686032
2.265941,1,nom_2_1,nom_3_1,1,?,3.631305
0.247326,0,nom_2_0,nom_3_0,0,?,0.790554
0.48844,1,nom_2_1,nom_3_1,1,?,1.929636
0.117879,0,nom_2_0,nom_3_0,0,?,0.882097
-0.076373,1,nom_2_0,nom_3_0,1,?,0.574731
2.378201,1,nom_2_1,nom_3_1,1,?,3.457653
-2.029505,0,nom_2_0,nom_3_0,0,?,3.923289
-1.326485,0,nom_2_0,nom_3_0,0,?,2.359243
0.111569,1,nom_2_1,nom_3_1,1,?,1.122538
-0.105697,0,nom_2_0,nom_3_1,0,?,0.61479
0.075325,1,nom_2_0,nom_3_0,1,?,1.111814
0.809717,1,nom_2_0,nom_3_0,1,?,0.871842
0.248721,1,nom_2_0,nom_3_1,1,?,0.790828
-1.983389,0,nom_2_0,nom_3_0,0,?,2.250748
-0.875853,0,nom_2_0,nom_3_0,0,?,1.652898
0.865441,1,nom_2_0,nom_3_1,1,?,1.243621
0.383381,1,nom_2_1,nom_3_1,1,?,1.879422
1.459606,1,nom_2_1,nom_3_1,1,?,3.02455
0.220802,0,nom_2_0,nom_3_0,0,?,0.606181
-0.92703,1,nom_2_0,nom_3_0,1,?,1.101153
-1.015908,0,nom_2_0,nom_3_0,0,?,1.507934
-0.012844,0,nom_2_0,nom_3_0,0,?,0.966215
-0.598025,0,nom_2_0,nom_3_0,0,?,1.081118
0.377541,?,nom_2_0,nom_3_0,?,?,1.520585
-0.790087,0,nom_2_0,nom_3_0,0,?,1.082143
2.13748,?,nom_2_1,nom_3_1,?,?,3.586079
-234.73978,1,nom_2_1,nom_3_1,1,?,1.527289
0.237279,0,nom_2_0,nom_3_1,0,?,1.191694
-1.044349,0,nom_2_0,nom_3_0,0,?,2.500971
1206.663664,?,nom_2_1,nom_3_1,?,?,2.547455
1.47963,1,nom_2_1,nom_3_1,1,?,2.348912
-0.609794,0,nom_2_0,nom_3_0,0,?,1.342869
433.361971,1,nom_2_0,nom_3_1,1,?,0.843444
-0.015162,1,nom_2_0,nom_3_1,1,?,0.52046
-0.449512,0,nom_2_1,nom_3_1,0,?,1.371341
1.005366,1,nom_2_1,nom_3_1,1,?,2.239134
0.587153,0,nom_2_0,nom_3_0,0,?,1.070162
-0.54252,1,nom_2_0,nom_3_0,1,?,0.989644
0.748316,1,nom_2_0,nom_3_1,1,?,1.161618
-1.649834,0,nom_2_0,nom_3_0,0,?,2.46
0.91959,1,nom_2_1,nom_3_1,1,?,1.617555
0.540933,0,nom_2_1,nom_3_1,0,?,1.708815
1.140751,?,nom_2_1,nom_3_1,?,?,1.828538
0.62232,?,nom_2_0,nom_3_1,?,?,1.023232
0.462199,1,nom_2_1,nom_3_0,1,?,0.997421
-0.250347,0,nom_2_1,nom_3_0,0,?,0.867211
0.150697,1,nom_2_1,nom_3_1,1,?,0.689621
0.337704,1,nom_2_1,nom_3_0,1,?,1.302117
-1.17886,0,nom_2_0,nom_3_0,0,?,2.86697
-1.105986,0,nom_2_0,nom_3_0,0,?,2.664717
-0.507661,0,nom_2_1,nom_3_1,0,?,0.917085
1.769138,1,nom_2_1,nom_3_1,1,?,2.737021
-157.084532,1,nom_2_0,nom_3_0,1,?,1.231673
-2.472029,0,nom_2_0,nom_3_0,0,?,4.115825
0.513243,1,nom_2_1,nom_3_1,1,?,1.632575
0.07203,0,nom_2_0,nom_3_0,0,?,0.323128
1.107689,1,nom_2_1,nom_3_1,1,?,1.727778
1.852987,1,nom_2_1,nom_3_1,1,?,?
0.009569,1,nom_2_0,nom_3_0,1,?,0.464309
0.804748,1,nom_2_1,nom_3_1,1,?,1.523861
1246.775308,1,nom_2_1,nom_3_1,1,?,3.494108
79078.057046,0,nom_2_1,nom_3_0,0,?,0.93393
-1.887646,0,nom_2_0,nom_3_0,0,?,3.708575
0.423599,1,nom_2_1,nom_3_1,1,?,?
0.134343,0,nom_2_0,nom_3_1,0,?,0.683489
785.315929,?,nom_2_1,nom_3_1,?,?,2.078664
-974028.956485,0,nom_2_0,nom_3_0,0,?,1.242665
1.500124,1,nom_2_1,nom_3_1,1,?,3.566519
0.997055,1,nom_2_1,nom_3_0,1,?,1.216688
-0.152836,0,nom_2_0,nom_3_0,0,?,1.564974
-0.162448,0,nom_2_0,nom_3_0,0,?,1.763798
-0.57422,0,nom_2_0,nom_3_0,0,?,1.338699
1.029076,1,nom_2_1,nom_3_1,1,?,2.487124
0.183681,1,nom_2_0,nom_3_0,1,?,1.274818
-1.730987,0,nom_2_0,nom_3_0,0,?,1.869022
-0.701416,0,nom_2_0,nom_3_0,0,?,0.824018
1.479179,1,nom_2_1,nom_3_1,1,?,3.392731
1.323866,1,nom_2_1,nom_3_1,1,?,2.448398
-0.284899,0,nom_2_0,nom_3_0,0,?,0.851458
-0.749279,0,nom_2_0,nom_3_0,0,?,1.402146
0.42672,0,nom_2_1,nom_3_0,0,?,0.988227
-0.51434,0,nom_2_0,nom_3_0,0,?,0.542177
0.284614,0,nom_2_0,nom_3_1,0,?,0.75406
-1.776224,0,nom_2_0,nom_3_0,0,?,2.900326
-0.006471,1,nom_2_1,nom_3_0,1,?,1.037742
-1407.773391,0,nom_2_0,nom_3_0,0,?,3.062314
1.103175,?,nom_2_1,nom_3_0,?,?,1.841967
-0.079313,1,nom_2_1,nom_3_1,1,?,1.062416
-0.779854,1,nom_2_0,nom_3_1,1,?,1.092666
0.293017,1,nom_2_1,nom_3_0,1,?,?
0.568256,1,nom_2_0,nom_3_0,1,?,0.584821
-2.033809,0,nom_2_0,nom_3_0,0,?,3.91679
2.379944,1,nom_2_1,nom_3_1,1,?,4.166529
-0.195943,0,nom_2_0,nom_3_0,0,?,1.68991
-0.664701,0,nom_2_0,nom_3_0,0,?,?
1.070382,1,nom_2_0,nom_3_1,1,?,1.722737
-1.380613,0,nom_2_0,nom_3_0,0,?,1.843007
-0.773785,0,nom_2_1,nom_3_0,0,?,1.281682
-0.238616,1,nom_2_1,nom_3_0,1,?,0.927701
1.175979,1,nom_2_1,nom_3_1,1,?,2.399486
304.630697,1,nom_2_1,nom_3_1,1,?,0.915104
0.106501,1,nom_2_1,nom_3_1,1,?,0.90598
0.708955,1,nom_2_1,nom_3_1,1,?,1.993688
-0.618985,0,nom_2_1,nom_3_0,0,?,0.791647
0.94063,1,nom_2_1,nom_3_1,1,?,2.438436
-0.927628,0,nom_2_1,nom_3_0,0,?,1.241235
-1.619232,0,nom_2_0,nom_3_0,0,?,2.732122
0.692505,1,nom_2_1,nom_3_1,1,?,1.271017
0.203317,1,nom_2_1,nom_3_1,1,?,1.47933
